# x2 y2
7.908828416086690627e-01 -8.341386857507936126e-02
7.905892939084077087e-01 -8.468180631392077662e-02
7.902888117591742034e-01 -8.595633423013990249e-02
7.899812847520291115e-01 -8.723735356849161848e-02
7.896666013645230464e-01 -8.852476345124654644e-02
7.893446489485509421e-01 -8.981846085326543327e-02
7.890153137179101162e-01 -9.111834057711828971e-02
7.886784807355555760e-01 -9.242429522825233723e-02
7.883340339005460162e-01 -9.373621519021134441e-02
7.879818559346800644e-01 -9.505398859990983607e-02
7.876218283688170008e-01 -9.637750132296460381e-02
7.872538315288764021e-01 -9.770663692908759801e-02
7.868777445215151545e-01 -9.904127666754020121e-02
7.864934452194769499e-01 -1.003812994426535321e-01
7.861008102466104930e-01 -1.017265817894157098e-01
7.856997149625530863e-01 -1.030769978491280214e-01
7.852900334470773736e-01 -1.044324193451313942e-01
7.848716384840980220e-01 -1.057927155586054907e-01
7.844444015453331254e-01 -1.071577533044408698e-01
7.840081927736223255e-01 -1.085273969071845479e-01
7.835628809658956584e-01 -1.099015081770617352e-01
7.831083335557936786e-01 -1.112799463860722343e-01
7.826444165959353105e-01 -1.126625682441627363e-01
7.821709947398340912e-01 -1.140492278754755007e-01
7.816879312234610300e-01 -1.154397767946724607e-01
7.811950878464533066e-01 -1.168340638833355871e-01
7.806923249529696962e-01 -1.182319353664425532e-01
7.801795014121921668e-01 -1.196332347889166176e-01
7.796564745984753131e-01 -1.210378029922517251e-01
7.791231003711442948e-01 -1.224454780912102997e-01
7.785792330539426098e-01 -1.238560954505939365e-01
7.780247254141349211e-01 -1.252694876620857600e-01
7.774594286412629396e-01 -1.266854845211637381e-01
7.768831923255627991e-01 -1.281039130040834140e-01
7.762958644360441474e-01 -1.295245972449300398e-01
7.756972912982389445e-01 -1.309473585127381157e-01
7.750873175716215258e-01 -1.323720151886785823e-01
7.744657862267110282e-01 -1.337983827433130712e-01
7.738325385218567387e-01 -1.352262737139133530e-01
7.731874139797206835e-01 -1.366554976818473988e-01
7.725302503634587925e-01 -1.380858612500314997e-01
7.718608836526161809e-01 -1.395171680204488063e-01
7.711791480187414338e-01 -1.409492185717347856e-01
7.704848758007334375e-01 -1.423818104368314019e-01
7.697778974799314167e-01 -1.438147380807116849e-01
7.690580416549601672e-01 -1.452477928781763239e-01
7.683251350163464721e-01 -1.466807630917261462e-01
7.675790023209156931e-01 -1.481134338495135594e-01
7.668194663659916310e-01 -1.495455871233775658e-01
7.660463479634078698e-01 -1.509770017069678172e-01
7.652594659133548083e-01 -1.524074531939638433e-01
7.644586369780758117e-01 -1.538367139563967256e-01
7.636436758554357995e-01 -1.552645531230812947e-01
7.628143951523798094e-01 -1.566907365581694800e-01
7.619706053583061856e-01 -1.581150268398346936e-01
7.611121148183742635e-01 -1.595371832390997946e-01
7.602387297067740857e-01 -1.609569616988225094e-01
7.593502539999796852e-01 -1.623741148128536316e-01
7.584464894500159149e-01 -1.637883918053849308e-01
7.575272355577635786e-01 -1.651995385105056724e-01
7.565922895463350617e-01 -1.666072973519880929e-01
7.556414463345464405e-01 -1.680114073233249794e-01
7.546744985105224846e-01 -1.694116039680431673e-01
7.536912363054637520e-01 -1.708076193603208504e-01
7.526914475676109717e-01 -1.721991820859374855e-01
7.516749177364429046e-01 -1.735860172235873244e-01
7.506414298171444344e-01 -1.749678463265914030e-01
7.495907643553816335e-01 -1.763443874050442117e-01
7.485226994124257738e-01 -1.777153549084344586e-01
7.474370105406649145e-01 -1.790804597087825856e-01
7.463334707595475903e-01 -1.804394090843386422e-01
7.452118505320004527e-01 -1.817919067038906711e-01
7.440719177413668284e-01 -1.831376526117326486e-01
7.429134376689117136e-01 -1.844763432133483538e-01
7.417361729719413876e-01 -1.858076712618668691e-01
7.405398836625880499e-01 -1.871313258453521922e-01
7.393243270873097739e-01 -1.884469923749904074e-01
7.380892579071581805e-01 -1.897543525742432236e-01
7.368344280788678979e-01 -1.910530844690387919e-01
7.355595868368243195e-01 -1.923428623790756631e-01
7.342644806759641707e-01 -1.936233569103180119e-01
7.329488533356693925e-01 -1.948942349487660930e-01
7.316124457847146267e-01 -1.961551596555879129e-01
7.302549962073260348e-01 -1.974057904637027128e-01
7.288762399904199496e-01 -1.986457830759109644e-01
7.274759097120802043e-01 -1.998747894646695222e-01
7.260537351313445242e-01 -2.010924578736142110e-01
7.246094431793641544e-01 -2.022984328209364024e-01
7.231427579520077753e-01 -2.034923551047245482e-01
7.216534007039798748e-01 -2.046738618103844387e-01
7.201410898445237407e-01 -2.058425863202586747e-01
7.186055409347864575e-01 -2.069981583255650348e-01
7.170464666869159620e-01 -2.081402038407839938e-01
7.154635769649729804e-01 -2.092683452206223760e-01
7.138565787877293456e-01 -2.103822011796910307e-01
7.122251763334386254e-01 -2.114813868150317022e-01
7.105690709466566668e-01 -2.125655136316377813e-01
7.088879611471962106e-01 -2.136341895711131034e-01
7.071815426413006200e-01 -2.146870190436183101e-01
7.054495083351219886e-01 -2.157236029632580987e-01
7.036915483505927771e-01 -2.167435387870650376e-01
7.019073500437789104e-01 -2.177464205577394063e-01
7.000965980258061494e-01 -2.187318389503068172e-01
6.982589741864534405e-01 -2.196993813228597103e-01
6.963941577205057243e-01 -2.206486317715498358e-01
6.945018251569632373e-01 -2.215791711900020611e-01
6.925816503912065603e-01 -2.224905773333226422e-01
6.906333047202127817e-01 -2.233824248868756801e-01
6.886564568809292464e-01 -2.242542855400048163e-01
6.866507730919031438e-01 -2.251057280648774417e-01
6.846159170982746289e-01 -2.259363184006304148e-01
6.825515502202367246e-01 -2.267456197429978115e-01
6.804573314050743615e-01 -2.275331926395996462e-01
6.783329172828869158e-01 -2.282985950910744744e-01
6.761779622261115952e-01 -2.290413826582333168e-01
6.739921184129545884e-01 -2.297611085754174554e-01
6.717750358948512135e-01 -2.304573238702372628e-01
6.695263626680667546e-01 -2.311295774898700361e-01
6.672457447495587779e-01 -2.317774164340930254e-01
6.649328262572216097e-01 -2.324003858952233825e-01
6.625872494946317692e-01 -2.329980294051366974e-01
6.602086550404222542e-01 -2.335698889895310715e-01
6.577966818424054729e-01 -2.341155053295989608e-01
6.553509673165768268e-01 -2.346344179312660483e-01
6.528711474511224022e-01 -2.351261653021503029e-01
6.503568569155637746e-01 -2.355902851363900485e-01
6.478077291751698219e-01 -2.360263145074807944e-01
6.452233966107671082e-01 -2.364337900692575212e-01
6.426034906440845074e-01 -2.368122482651475735e-01
6.399476418687661816e-01 -2.371612255458137031e-01
6.372554801871872510e-01 -2.374802585952967560e-01
6.345266349532125982e-01 -2.377688845657573991e-01
6.317607351210334787e-01 -2.380266413209061738e-01
6.289574094002223781e-01 -2.382530676881998155e-01
6.261162864171440079e-01 -2.384477037198696747e-01
6.232369948828626605e-01 -2.386100909628350308e-01
6.203191637676849224e-01 -2.387397727375396017e-01
6.173624224824771911e-01 -2.388362944257369502e-01
6.143664010668971054e-01 -2.388992037672328927e-01
6.113307303846782226e-01 -2.389280511655774708e-01
6.082550423261037231e-01 -2.389223900026833380e-01
6.051389700178071429e-01 -2.388817769623257647e-01
6.019821480400349145e-01 -2.388057723624656958e-01
5.987842126515020569e-01 -2.386939404963115408e-01
5.955448020219740179e-01 -2.385458499820206080e-01
5.922635564727005697e-01 -2.383610741209149231e-01
5.889401187248276548e-01 -2.381391912640659358e-01
5.855741341559067559e-01 -2.378797851870802782e-01
5.821652510646211365e-01 -2.375824454728905910e-01
5.787131209438370893e-01 -2.372467679023373965e-01
5.752173987620909923e-01 -2.368723548522937428e-01
5.716777432536084280e-01 -2.364588157010661940e-01
5.680938172169531786e-01 -2.360057672407724905e-01
5.644652878223892500e-01 -2.355128340963710820e-01
5.607918269280358636e-01 -2.349796491509892338e-01
5.570731114048841359e-01 -2.344058539771659289e-01
5.533088234707351782e-01 -2.337910992735975080e-01
5.494986510331074658e-01 -2.331350453069420403e-01
5.456422880411518905e-01 -2.324373623582109138e-01
5.417394348465982556e-01 -2.316977311732406342e-01
5.377897985737442044e-01 -2.309158434167106477e-01
5.337930934984841391e-01 -2.300914021291394773e-01
5.297490414363574818e-01 -2.292241221862601486e-01
5.256573721395823018e-01 -2.283137307601440513e-01
5.215178237030191344e-01 -2.273599677814119036e-01
5.173301429789929351e-01 -2.263625864018374012e-01
5.130940860008810223e-01 -2.253213534566199105e-01
5.088094184153519883e-01 -2.242360499255706963e-01
5.044759159231180234e-01 -2.231064713924268139e-01
5.000933647280427774e-01 -2.219324285014789844e-01
4.956615619944151896e-01 -2.207137474106695418e-01
4.911803163121796767e-01 -2.194502702402892358e-01
4.866494481698816488e-01 -2.181418555163771034e-01
4.820687904350597353e-01 -2.167883786078973196e-01
4.774381888417847941e-01 -2.153897321567505296e-01
4.727575024850156349e-01 -2.139458264996470238e-01
4.680266043214084126e-01 -2.124565900808556562e-01
4.632453816761801235e-01 -2.109219698548170929e-01
4.584137367555962683e-01 -2.093419316776002348e-01
4.535315871646116714e-01 -2.077164606861603424e-01
4.485988664291588601e-01 -2.060455616643498966e-01
4.436155245225391619e-01 -2.043292593946218205e-01
4.385815283953315991e-01 -2.025675989943578892e-01
4.334968625081954130e-01 -2.007606462357546806e-01
4.283615293668999735e-01 -1.989084878481943430e-01
4.231755500588739727e-01 -1.970112318020350584e-01
4.179389647905222827e-01 -1.950690075727587458e-01
4.126518334245178332e-01 -1.930819663844252909e-01
4.073142360162287368e-01 -1.910502814313965181e-01
4.019262733483994765e-01 -1.889741480773091675e-01
3.964880674631576785e-01 -1.868537840302977870e-01
3.909997621903755216e-01 -1.846894294934958436e-01
3.854615236713686555e-01 -1.824813472898704769e-01
3.798735408768690314e-01 -1.802298229604817337e-01
3.742360261181658654e-01 -1.779351648352948401e-01
3.685492155502612666e-01 -1.755977040757174534e-01
3.628133696658435992e-01 -1.732177946880784636e-01
3.570287737788367943e-01 -1.707958135073200656e-01
3.511957384962388073e-01 -1.683321601502267284e-01
3.453146001769184514e-01 -1.658272569375766892e-01
3.393857213759968738e-01 -1.632815487846651370e-01
3.334094912733943095e-01 -1.606955030597172485e-01
3.273863260850802259e-01 -1.580696094097806537e-01
3.213166694555218417e-01 -1.554043795537641270e-01
3.152009928297798136e-01 -1.527003470423674014e-01
3.090397958036589787e-01 -1.499580669847332404e-01
3.028336064502754055e-01 -1.471781157417372810e-01
2.965829816213541026e-01 -1.443610905859205595e-01
2.902885072215304896e-01 -1.415076093281638081e-01
2.839507984538735541e-01 -1.386183099112964223e-01
2.775705000348057117e-01 -1.356938499709292589e-01
2.711482863765387052e-01 -1.327349063638996185e-01
2.646848617350915922e-01 -1.297421746648177998e-01
2.581809603219023530e-01 -1.267163686313049764e-01
2.516373463769820962e-01 -1.236582196386150079e-01
2.450548142015016029e-01 -1.205684760844347725e-01
2.384341881476321479e-01 -1.174479027647641893e-01
2.317763225633992508e-01 -1.142972802218774064e-01
2.250821016902338212e-01 -1.111174040654739903e-01
2.183524395108418226e-01 -1.079090842682334239e-01
2.115882795449411102e-01 -1.046731444370915809e-01
2.047905945903520375e-01 -1.014104210616662560e-01
1.979603864068719132e-01 -9.812176274136891196e-02
1.910986853403154051e-01 -9.480802939285049025e-02
1.842065498840766424e-01 -9.147009143954937249e-02
1.772850661755603352e-01 -8.810882898522931495e-02
1.703353474248566757e-01 -8.472513097352746270e-02
1.633585332730998207e-01 -8.131989433567110570e-02
1.563557890780670201e-01 -7.789402312867316214e-02
1.493283051247584481e-01 -7.444842766647924437e-02
1.422772957589539533e-01 -7.098402364672146136e-02
1.352039984420906338e-01 -6.750173127592562494e-02
1.281096727262575341e-01 -6.400247439623346635e-02
1.209955991486699467e-01 -6.048717961693100831e-02
1.138630780456773850e-01 -5.695677545431337974e-02
1.067134282871816525e-01 -5.341219148367065683e-02
9.954798593330074774e-02 -4.985435750743466565e-02
9.236810281619198260e-02 -4.628420274377098576e-02
8.517514505114101575e-02 -4.270265504012726865e-02
7.797049148230608684e-02 -3.911064011643861082e-02
7.075553206983323240e-02 -3.550908084281900745e-02
6.353166622639730421e-02 -3.189889655662153656e-02
5.630030111250558522e-02 -2.828100242369502304e-02
4.906284990107728783e-02 -2.465630884849040472e-02
4.182073002280045637e-02 -2.102572093734156322e-02
3.457536140451106244e-02 -1.739013801875771703e-02
2.732816471328214369e-02 -1.375045322390755498e-02
2.008055961898499997e-02 -1.010755312964023434e-02
1.283396308778625428e-02 -6.462317465402378502e-03
5.589787718340982758e-03 -2.815618884285941981e-03
-1.650559868634632332e-03 8.316772027821550672e-04
-8.885680578144400377e-03 4.478712731970646566e-03
-1.611418431846628474e-02 8.124637034129633673e-03
-2.333469140277852349e-02 1.176860682977859396e-02
-3.054583387112241866e-02 1.540978617734056755e-02
-3.774625673093004452e-02 1.904734638139060632e-02
-4.493461911620103000e-02 2.268046586840316570e-02
-5.210959536708364981e-02 2.630833003795407521e-02
-5.926987603302688590e-02 2.993013109755060519e-02
-6.641416880378669951e-02 3.354506788921896021e-02
-7.354119937335953927e-02 3.715234571569858701e-02
-8.064971224238801084e-02 4.075117617359025335e-02
-8.773847146475236003e-02 4.434077700013022705e-02
-9.480626134396516469e-02 4.792037193944259643e-02
-1.018518870846713553e-01 5.148919063321932832e-02
-1.088741754040718768e-01 5.504646853981598476e-02
-1.158719751074901300e-01 5.859144688478729046e-02
-1.228441576316342543e-01 6.212337264494671718e-02
-1.297896175584229705e-01 6.564149856714540654e-02
-1.367072731015683829e-01 6.914508322216161851e-02
-1.435960665674787251e-01 7.263339109336158783e-02
-1.504549647914774080e-01 7.610569269917744073e-02
-1.572829595498459465e-01 7.956126474792052372e-02
-1.640790679477843739e-01 8.299939032302183772e-02
-1.708423327830627114e-01 8.641935909646447644e-02
-1.775718228848879865e-01 8.982046756792078090e-02
-1.842666334273413975e-01 9.320201932694233138e-02
-1.909258862166361426e-01 9.656332533544420560e-02
-1.975487299513983830e-01 9.990370422768407588e-02
-2.041343404551749230e-01 1.032224826249353300e-01
-2.106819208804156240e-01 1.065189954620981982e-01
-2.171907018832451297e-01 1.097925863235659216e-01
-2.236599417684401736e-01 1.130426077857588640e-01
-2.300889266041390713e-01 1.162684217638564887e-01
-2.364769703059342587e-01 1.194693998603864049e-01
-2.428234146901285251e-01 1.226449237134642489e-01
-2.491276294960725890e-01 1.257943853426241043e-01
-2.553890123776271781e-01 1.289171874903217163e-01
-2.616069888639288576e-01 1.320127439573379746e-01
-2.677810122897540390e-01 1.350804799304550219e-01
-2.739105636959025536e-01 1.381198323009151241e-01
-2.799951517001201817e-01 1.411302499723128268e-01
-2.860343123391888565e-01 1.441111941566975974e-01
-2.920276088829011352e-01 1.470621386577969925e-01
-2.979746316207192991e-01 1.499825701403869060e-01
-3.038749976219938809e-01 1.528719883849564143e-01
-3.097283504706829227e-01 1.557299065269193428e-01
-3.155343599755668360e-01 1.585558512797370367e-01
-3.212927218570088561e-01 1.613493631414102403e-01
-3.270031574113448358e-01 1.641099965838964114e-01
-3.326654131540263681e-01 1.668373202250959531e-01
-3.382792604426628769e-01 1.695309169831357154e-01
-3.438444950811321288e-01 1.721903842127577022e-01
-3.493609369059406666e-01 1.748153338236944632e-01
-3.548284293560250990e-01 1.774053923809837396e-01
-3.602468390271856835e-01 1.799602011872394880e-01
-3.656160552123468022e-01 1.824794163469583841e-01
-3.709359894288268844e-01 1.849627088129973396e-01
-3.762065749337933362e-01 1.874097644154107956e-01
-3.814277662290624926e-01 1.898202838728866859e-01
-3.865995385563875675e-01 1.921939827870632889e-01
-3.917218873843545945e-01 1.945305916200538721e-01
-3.967948278879877000e-01 1.968298556555411194e-01
-4.018183944221312975e-01 1.990915349438411863e-01
-4.067926399896554801e-01 2.013154042313667347e-01
-4.117176357054976865e-01 2.035012528749487182e-01
-4.165934702575199711e-01 2.056488847414995047e-01
-4.214202493651316717e-01 2.077581180935251237e-01
-4.261980952365890252e-01 2.098287854610125791e-01
-4.309271460258509157e-01 2.118607335002355985e-01
-4.356075552898293068e-01 2.138538228400360397e-01
-4.402394914468406584e-01 2.158079279161509156e-01
-4.448231372370243797e-01 2.177229367941642402e-01
-4.493586891854543519e-01 2.195987509816685057e-01
-4.538463570686391835e-01 2.214352852302293728e-01
-4.582863633850596252e-01 2.232324673277457372e-01
-4.626789428303613727e-01 2.249902378818017246e-01
-4.670243417777801276e-01 2.267085500946051102e-01
-4.713228177643404293e-01 2.283873695301041618e-01
-4.755746389833317433e-01 2.300266738738712680e-01
-4.797800837835328736e-01 2.316264526863357764e-01
-4.839394401756149655e-01 2.331867071499420518e-01
-4.880530053461257234e-01 2.347074498107991347e-01
-4.921210851794167729e-01 2.361887043153814425e-01
-4.961439937878506790e-01 2.376305051428267423e-01
-5.001220530505862127e-01 2.390328973333676610e-01
-5.040555921612116519e-01 2.403959362134199251e-01
-5.079449471844691422e-01 2.417196871178382278e-01
-5.117904606222800634e-01 2.430042251098353256e-01
-5.155924809892560301e-01 2.442496346990457590e-01
-5.193513623978521787e-01 2.454560095582018486e-01
-5.230674641532966351e-01 2.466234522388714989e-01
-5.267411503584034094e-01 2.477520738866936245e-01
-5.303727895283513183e-01 2.488419939565293948e-01
-5.339627542154948836e-01 2.498933399279306966e-01
-5.375114206442457299e-01 2.509062470213128115e-01
-5.410191683560485743e-01 2.518808579151966542e-01
-5.444863798644520303e-01 2.528173224648748718e-01
-5.479134403202626791e-01 2.537157974228333446e-01
-5.513007371867477691e-01 2.545764461612479712e-01
-5.546486599248420246e-01 2.553994383968551385e-01
-5.579575996882948363e-01 2.561849499184805645e-01
-5.612279490286856687e-01 2.569331623174936352e-01
-5.644601016102162028e-01 2.576442627214372005e-01
-5.676544519341817363e-01 2.583184435310693083e-01
-5.708113950730130393e-01 2.589559021610332024e-01
-5.739313264137652082e-01 2.595568407843606984e-01
-5.770146414109275090e-01 2.601214660809962886e-01
-5.800617353484139871e-01 2.606499889905156131e-01
-5.830730031105932909e-01 2.611426244691960052e-01
-5.860488389622037220e-01 2.615995912515845512e-01
-5.889896363369973020e-01 2.620211116166941689e-01
-5.918957876349497660e-01 2.624074111589455027e-01
-5.947676840278698362e-01 2.627587185639593814e-01
-5.976057152732356936e-01 2.630752653892915460e-01
-6.004102695360852282e-01 2.633572858501904701e-01
-6.031817332187814351e-01 2.636050166104471626e-01
-6.059204907984749866e-01 2.638186965783940741e-01
-6.086269246720790171e-01 2.639985667081007903e-01
-6.113014150085797072e-01 2.641448698058029287e-01
-6.139443396084911519e-01 2.642578503415911051e-01
-6.165560737702773242e-01 2.643377542663784552e-01
-6.191369901635526141e-01 2.643848288341551500e-01
-6.216874587088792037e-01 2.643993224295307920e-01
-6.242078464639778668e-01 2.643814844005561993e-01
-6.266985175161685628e-01 2.643315648968117548e-01
-6.291598328808621909e-01 2.642498147127374519e-01
-6.315921504059218705e-01 2.641364851361776012e-01
-6.339958246817168908e-01 2.639918278021044507e-01
-6.363712069566940244e-01 2.638160945514790301e-01
-6.387186450582906794e-01 2.636095372952033666e-01
-6.410384833190215792e-01 2.633724078831111148e-01
-6.433310625075676636e-01 2.631049579779398684e-01
-6.455967197647012323e-01 2.628074389342253125e-01
-6.478357885438861263e-01 2.624801016820493271e-01
-6.500485985563899671e-01 2.621231966155744275e-01
-6.522354757207518006e-01 2.617369734862916575e-01
-6.543967421164523790e-01 2.613216813009048289e-01
-6.565327159416332048e-01 2.608775682237726157e-01
-6.586437114747177857e-01 2.604048814838278436e-01
-6.607300390397903289e-01 2.599038672858881571e-01
-6.627920049755903209e-01 2.593747707262732405e-01
-6.648299116079838811e-01 2.588178357126406648e-01
-6.668440572257792187e-01 2.582333048879498771e-01
-6.688347360597514113e-01 2.576214195584637379e-01
-6.708022382647520487e-01 2.569824196256954019e-01
-6.727468499047764006e-01 2.563165435222079513e-01
-6.746688529408670920e-01 2.556240281511711343e-01
-6.765685252217368273e-01 2.549051088295827272e-01
-6.784461404769948079e-01 2.541600192350576548e-01
-6.803019683128646022e-01 2.533889913560908314e-01
-6.821362742102858867e-01 2.525922554456977998e-01
-6.839493195252945856e-01 2.517700399783378007e-01
-6.857413614915777167e-01 2.509225716100248471e-01
-6.875126532251076839e-01 2.500500751415303813e-01
-6.892634437307536555e-01 2.491527734845853659e-01
-6.909939779107838742e-01 2.482308876309863299e-01
-6.927044965751625316e-01 2.472846366245128047e-01
-6.943952364535579402e-01 2.463142375355639735e-01
-6.960664302089762945e-01 2.453199054384234690e-01
-6.977183064529368650e-01 2.443018533910602530e-01
-6.993510897621129097e-01 2.432602924173788428e-01
-7.009650006963585867e-01 2.421954314918283169e-01
-7.025602558180507051e-01 2.411074775262837810e-01
-7.041370677126708166e-01 2.399966353591146961e-01
-7.056956450105589251e-01 2.388631077463569952e-01
-7.072361924097750885e-01 2.377070953549030030e-01
-7.087589106999988564e-01 2.365287967576293338e-01
-7.102639967874087024e-01 2.353284084303846613e-01
-7.117516437204798319e-01 2.341061247507546517e-01
-7.132220407166389720e-01 2.328621379985316431e-01
-7.146753731897269590e-01 2.315966383578094145e-01
-7.161118227782076184e-01 2.303098139206339323e-01
