time x1 y1 x2 y2
5.290000000000000258e-01 1.396364395280907389e-01 -3.748355169349856242e-01 -4.355938825123623070e-02 -1.925249050621019586e-02
5.300000000000000266e-01 1.745779690557865138e-01 -3.598923904729813272e-01 2.689111693745410703e-02 1.184487388368477001e-02
5.310000000000000275e-01 2.078982158084470289e-01 -3.417284475481436878e-01 9.717966740408212623e-02 4.264299134818005932e-02
5.320000000000000284e-01 2.391195331668159452e-01 -3.206584613854498444e-01 1.665276580519447214e-01 7.269941595693535374e-02
5.330000000000000293e-01 2.676024207093344320e-01 -2.973027824129878538e-01 2.336601915897046355e-01 1.012545222276253765e-01
5.340000000000000302e-01 2.926134697880208857e-01 -2.727221246958431711e-01 2.967565269005572604e-01 1.272564185758706667e-01
5.350000000000000311e-01 3.135894917699784679e-01 -2.483176003658351394e-01 3.539026335029613057e-01 1.496457781046171831e-01
5.360000000000000320e-01 3.304089016606137630e-01 -2.254550015045726497e-01 4.038278905013285014e-01 1.677493373290763201e-01
5.370000000000000329e-01 3.434263712216729658e-01 -2.050812705965947280e-01 4.463288095613197615e-01 1.814560344384499591e-01
5.380000000000000338e-01 3.532727367535884455e-01 -1.876122956168646272e-01 4.820909972308632385e-01 1.910773606554040660e-01
5.390000000000000346e-01 3.606227814659793696e-01 -1.730641773670695271e-01 5.122096547166592462e-01 1.970998671565474814e-01
5.400000000000000355e-01 3.660621943504327458e-01 -1.612404101562199821e-01 5.377950248132432609e-01 2.000182713190237771e-01
5.410000000000000364e-01 3.700498027462403305e-01 -1.518655441088222757e-01 5.597826032977859523e-01 2.002728724192064103e-01
5.420000000000000373e-01 3.729275099810721583e-01 -1.446550113176773011e-01 5.788907237995042365e-01 1.982431580469065924e-01
5.430000000000000382e-01 3.749442530139484586e-01 -1.393442037969725433e-01 5.956457412624964753e-01 1.942586335483894033e-01
5.440000000000000391e-01 3.762794570189031962e-01 -1.356973478943467315e-01 6.104260705306830959e-01 1.886101657111279861e-01
5.450000000000000400e-01 3.770618614367260424e-01 -1.335078748608906629e-01 6.235038868927818001e-01 1.815577184512270903e-01
5.460000000000000409e-01 3.773835630411455089e-01 -1.325958006362560060e-01 6.350779871091847273e-01 1.733348840036499083e-01
5.470000000000000417e-01 3.773102045148333250e-01 -1.328044034246405325e-01 6.452974708222789513e-01 1.641515278127439192e-01
5.480000000000000426e-01 3.768883082394898776e-01 -1.339970265057224552e-01 6.542779248456123131e-01 1.541956184370457394e-01
5.490000000000000435e-01 3.761505602892701305e-01 -1.360542391624316449e-01 6.621121046622305828e-01 1.436348652728884345e-01
5.500000000000000444e-01 3.751196352492818797e-01 -1.388713766420054951e-01 6.688768207963968759e-01 1.326184315266214497e-01
5.510000000000000453e-01 3.738109809017249319e-01 -1.423564208502386408e-01 6.746373146566608803e-01 1.212787758128092142e-01
5.520000000000000462e-01 3.722348572329600702e-01 -1.464281771407328625e-01 6.794500213628527074e-01 1.097335743535977071e-01
5.530000000000000471e-01 3.703978366203278250e-01 -1.510147099688667893e-01 6.833643152577790758e-01 9.808764499646427382e-02
5.540000000000000480e-01 3.683039107685243119e-01 -1.560520083581461437e-01 6.864236174963355142e-01 8.643479992513225518e-02
5.550000000000000488e-01 3.659553067188885400e-01 -1.614828581747432823e-01 6.886660980819481193e-01 7.485957377057589346e-02
5.560000000000000497e-01 3.633530832486187578e-01 -1.672559024181877185e-01 6.901251081771235807e-01 6.343879566593524366e-02
5.570000000000000506e-01 3.604975562381240728e-01 -1.733248739977634456e-01 6.908294162501824598e-01 5.224299219991515586e-02
5.580000000000000515e-01 3.573885843693185849e-01 -1.796479884732764543e-01 6.908032813065489997e-01 4.133762161537807289e-02
5.590000000000000524e-01 3.540257328693405814e-01 -1.861874874053740525e-01 6.900663692999857712e-01 3.078414822308087051e-02
5.600000000000000533e-01 3.504083214612807584e-01 -1.929093265000107194e-01 6.886334987322089152e-01 2.064097076049248303e-02
5.610000000000000542e-01 3.465353520247838603e-01 -1.997830067775013263e-01 6.865141841567794501e-01 1.096422025565405023e-02
5.620000000000000551e-01 3.424053006065963523e-01 -2.067815516831866818e-01 6.837119286143362729e-01 1.808442511132823949e-03
5.630000000000000560e-01 3.380157462069511287e-01 -2.138816385671243880e-01 6.802231952392369108e-01 -6.772822176282305984e-03
5.640000000000000568e-01 3.333627938447453753e-01 -2.210638995404401452e-01 6.760359617077660310e-01 -1.472655433428968208e-02
5.650000000000000577e-01 3.284402300172635791e-01 -2.283134146435705780e-01 6.711277257954066933e-01 -2.199986628257430410e-02
5.660000000000000586e-01 3.232383224422736845e-01 -2.356204297269333114e-01 6.654627823746777082e-01 -2.853972318000649877e-02
5.670000000000000595e-01 3.177421396693910771e-01 -2.429813422432207659e-01 6.589885272764484103e-01 -3.429281130504480135e-02
5.680000000000000604e-01 3.119292155444090553e-01 -2.504000089653545258e-01 6.516304568031721089e-01 -3.920562767821961225e-02
5.690000000000000613e-01 3.057663136561696304e-01 -2.578894364511988835e-01 6.432854199868500711e-01 -4.322492410288625297e-02
5.700000000000000622e-01 2.992049536885919570e-01 -2.654739077352190058e-01 6.338125469041635540e-01 -4.629872993790876134e-02
5.710000000000000631e-01 2.921752468048798845e-01 -2.731915539589529485e-01 6.230211419535423012e-01 -4.837831221532185033e-02
5.720000000000000639e-01 2.845774719748612736e-01 -2.810972473084662471e-01 6.106547640041448677e-01 -4.942161280442658455e-02
5.730000000000000648e-01 2.762707831195981290e-01 -2.892653701957494938e-01 5.963708911670408952e-01 -4.939890562011228781e-02
5.740000000000000657e-01 2.670586673826094160e-01 -2.977913164882831087e-01 5.797163902957580550e-01 -4.830154053991933538e-02
5.750000000000000666e-01 2.566717440393389560e-01 -3.067892041969600969e-01 5.601013184859662264e-01 -4.615441497814015692e-02
5.760000000000000675e-01 2.447511350684656029e-01 -3.163809126396497917e-01 5.367788814459740765e-01 -4.303169397298955978e-02
5.769999999999999574e-01 2.308413717582927793e-01 -3.266684268256571100e-01 5.088496388658918512e-01 -3.907252383010006991e-02
5.779999999999999583e-01 2.144113717304487465e-01 -3.376799722705913775e-01 4.753234653864594206e-01 -3.448881246536700251e-02
5.789999999999999591e-01 1.949309372106964589e-01 -3.492877463040459096e-01 4.352839936374772734e-01 -2.955284319475953714e-02
5.799999999999999600e-01 1.720206723811564808e-01 -3.611217083941851147e-01 3.881756750776064191e-01 -2.455519964844299352e-02
5.809999999999999609e-01 1.456387521895787240e-01 -3.725444320623547689e-01 3.341305691394141908e-01 -1.974018755422851656e-02
5.819999999999999618e-01 1.161857917905932402e-01 -3.827543099509043145e-01 2.741113212540913224e-01 -1.524985127907568794e-02
5.829999999999999627e-01 8.441157101444914101e-02 -3.909919266159758156e-01 2.096756007803570188e-01 -1.111178387776190490e-02
5.839999999999999636e-01 5.116376422508152333e-02 -3.967143421031312789e-01 1.424703918386613366e-01 -7.274873438442575058e-03
5.849999999999999645e-01 1.715965921739780881e-02 -3.996317631214300614e-01 7.380755280692979925e-02 -3.663309640765666231e-03
5.859999999999999654e-01 -1.709070847685973185e-02 -3.996347178158561886e-01 4.546577776859316022e-03 -2.203617348877640048e-04
5.869999999999999662e-01 -5.122075710268417237e-02 -3.967069876392749772e-01 -6.475405633617013768e-02 3.064009072413664825e-03
5.879999999999999671e-01 -8.487595039925199814e-02 -3.908913826676456149e-01 -1.335588566021373713e-01 6.135032881296242913e-03
5.889999999999999680e-01 -1.175817824742614176e-01 -3.823277709376805000e-01 -2.010699909186793310e-01 8.862360648919487272e-03
5.899999999999999689e-01 -1.486748309992566852e-01 -3.713432302161202569e-01 -2.660498044932338435e-01 1.104808192013650991e-02
5.909999999999999698e-01 -1.773648939930542734e-01 -3.585271180522229817e-01 -3.268923981177684346e-01 1.247359018191723790e-02
5.919999999999999707e-01 -2.029434761003160448e-01 -3.446939882102971753e-01 -3.820079435261599654e-01 1.298731757111892815e-02
5.929999999999999716e-01 -2.250251015288293466e-01 -3.307018350144734775e-01 -4.303321193492627983e-01 1.258962778890038159e-02
5.939999999999999725e-01 -2.436470444153830128e-01 -3.172319620524520767e-01 -4.716086700634367634e-01 1.145253291482906111e-02
5.949999999999999734e-01 -2.591771429104656743e-01 -3.046755792523714312e-01 -5.062927923589588541e-01 9.861947598796938497e-03
5.959999999999999742e-01 -2.721353743364646749e-01 -2.931592366526292182e-01 -5.352409333802300440e-01 8.130432603168036287e-03
5.969999999999999751e-01 -2.830469523617879513e-01 -2.826383249998197789e-01 -5.594180243983770673e-01 6.531228275324429955e-03
5.979999999999999760e-01 -2.923662762090793454e-01 -2.729871069036710618e-01 -5.797217122817837076e-01 5.269704979642797493e-03
5.989999999999999769e-01 -3.004555007355659835e-01 -2.640577438321783932e-01 -5.969113203544247348e-01 4.482657251365596007e-03
5.999999999999999778e-01 -3.075908481900159752e-01 -2.557105201389777704e-01 -6.115977882813895539e-01 4.250593061208396417e-03
6.009999999999999787e-01 -3.139783600074425585e-01 -2.478257239413148572e-01 -6.242601303350978625e-01 4.612828982631766994e-03
6.019999999999999796e-01 -3.197702592273581890e-01 -2.403060159747736069e-01 -6.352694333185617825e-01 5.580687910915260730e-03
6.029999999999999805e-01 -3.250787620485624529e-01 -2.330746628550047772e-01 -6.449120245585173716e-01 7.147493059553422512e-03
6.039999999999999813e-01 -3.299867704974875915e-01 -2.260724027753906462e-01 -6.534089700034589887e-01 9.295566300096869128e-03
6.049999999999999822e-01 -3.345558210346826211e-01 -2.192541963379707470e-01 -6.609314967646032768e-01 1.200089720990701880e-02
6.059999999999999831e-01 -3.388318842603229575e-01 -2.125863453013836224e-01 -6.676128273713644035e-01 1.523615456861196482e-02
6.069999999999999840e-01 -3.428495673523214160e-01 -2.060441073322070160e-01 -6.735571308419774361e-01 1.897257527318371717e-02
6.079999999999999849e-01 -3.466351575320767431e-01 -1.996097882437441184e-01 -6.788462549502050081e-01 2.318111541312181667e-02
6.089999999999999858e-01 -3.502088327050830729e-01 -1.932712433222882331e-01 -6.835447863929108303e-01 2.783312565088771895e-02
6.099999999999999867e-01 -3.535862746807300616e-01 -1.870207110386530314e-01 -6.877038624136651013e-01 3.290072395012752504e-02
6.109999999999999876e-01 -3.567798526337012666e-01 -1.808539099789507887e-01 -6.913640524545183741e-01 3.835697759341313851e-02
6.119999999999999885e-01 -3.597994957542117178e-01 -1.747693418623958161e-01 -6.945575460287445324e-01 4.417596586625444077e-02
6.129999999999999893e-01 -3.626533395974140817e-01 -1.687677554476645081e-01 -6.973098208870432968e-01 5.033276835555250406e-02
6.139999999999999902e-01 -3.653482064494403825e-01 -1.628517363867426626e-01 -6.996409196218230653e-01 5.680340678055742498e-02
6.149999999999999911e-01 -3.678899630272672860e-01 -1.570253963656705609e-01 -7.015664291994256896e-01 6.356475736486311146e-02
6.159999999999999920e-01 -3.702837868318091252e-01 -1.512941413587960693e-01 -7.030982333101412074e-01 7.059444378095711126e-02
6.169999999999999929e-01 -3.725343639459304801e-01 -1.456645038415366189e-01 -7.042450894147657126e-01 7.787071622219080003e-02
6.179999999999999938e-01 -3.746460349512829580e-01 -1.401440276832448262e-01 -7.050130691184803844e-01 8.537231925322422144e-02
6.189999999999999947e-01 -3.766229011987479169e-01 -1.347411974588253458e-01 -7.054058906887734626e-01 9.307834916086607513e-02
6.199999999999999956e-01 -3.784689004008703339e-01 -1.294654063035994840e-01 -7.054251651925497191e-01 1.009681001868266426e-01
6.209999999999999964e-01 -3.801878580680050912e-01 -1.243269583705096104e-01 -7.050705721622730904e-01 1.090208980214918688e-01
6.219999999999999973e-01 -3.817835194330626569e-01 -1.193371035734665520e-01 -7.043399764035627175e-01 1.172159181080117407e-01
6.229999999999999982e-01 -3.832595650215530059e-01 -1.145081037284698122e-01 -7.032294941489212192e-01 1.255319855362757309e-01
6.239999999999999991e-01 -3.846196117877084264e-01 -1.098533305288122569e-01 -7.017335139535191280e-01 1.339473525161141154e-01
6.250000000000000000e-01 -3.858672006449954672e-01 -1.053873970946943850e-01 -6.998446752829488027e-01 1.424394485455093284e-01
6.260000000000000009e-01 -3.870057701758979896e-01 -1.011263261992643714e-01 -6.975538054506108532e-01 1.509845973780683526e-01
6.270000000000000018e-01 -3.880386152203917915e-01 -9.708775977352014641e-02 -6.948498132171221364e-01 1.595576936906141774e-01
6.280000000000000027e-01 -3.889688278165859825e-01 -9.329121602268410085e-02 -6.917195347345430623e-01 1.681318308968201003e-01
6.290000000000000036e-01 -3.897992164827748240e-01 -8.975840255605527229e-02 -6.881475243161792044e-01 1.766778697736413051e-01
6.300000000000000044e-01 -3.905321979352717743e-01 -8.651359647966180844e-02 -6.841157783498021949e-01 1.851639353682717204e-01
6.310000000000000053e-01 -3.911696528229112180e-01 -8.358410560868084760e-02 -6.796033749977452576e-01 1.935548269005764599e-01
6.320000000000000062e-01 -3.917127336325189058e-01 -8.100082907069096338e-02 -6.745860043375460080e-01 2.018113218716623969e-01
6.330000000000000071e-01 -3.921616081521328567e-01 -7.879894092900639746e-02 -6.690353520987637470e-01 2.098893510278643793e-01
6.340000000000000080e-01 -3.925151151363064916e-01 -7.701872752475259765e-02 -6.629182833608011638e-01 2.177390147215803040e-01
6.350000000000000089e-01 -3.927702991452167169e-01 -7.570661866294771392e-02 -6.561957478169692104e-01 2.253034027517651916e-01
6.360000000000000098e-01 -3.929217774659539697e-01 -7.491646543314342543e-02 -6.488212914773836548e-01 2.325171676142414323e-01
6.370000000000000107e-01 -3.929608713073406978e-01 -7.471113452073696592e-02 -6.407390050314538676e-01 2.393047829869516807e-01
6.380000000000000115e-01 -3.928744025440268905e-01 -7.516451174373409150e-02 -6.318806578253722828e-01 2.455783914301138127e-01
6.390000000000000124e-01 -3.926430105783309532e-01 -7.636403763542581880e-02 -6.221616461832276679e-01 2.512351014203211830e-01
6.400000000000000133e-01 -3.922387725622157872e-01 -7.841393561661344491e-02 -6.114752090455098932e-01 2.561535238263313863e-01
6.410000000000000142e-01 -3.916218005232564581e-01 -8.143933542780630586e-02 -5.996841130390435648e-01 2.601892261863874012e-01
6.420000000000000151e-01 -3.907353202670365566e-01 -8.559152700949074211e-02 -5.866086676773176745e-01 2.631686080035169351e-01
6.430000000000000160e-01 -3.894984814707788678e-01 -9.105456019309160487e-02 -5.720095125209072595e-01 2.648804388517045916e-01
6.440000000000000169e-01 -3.877957792587788388e-01 -9.805321814747593179e-02 -5.555632348349530680e-01 2.650639541943130562e-01
6.450000000000000178e-01 -3.854614986623754458e-01 -1.068617473605759927e-01 -5.368289324794269790e-01 2.633920844624593194e-01
6.460000000000000187e-01 -3.822572203784210809e-01 -1.178109395114190772e-01 -5.152054936641197180e-01 2.594485953321037375e-01
6.470000000000000195e-01 -3.778409478612463346e-01 -1.312867781587886140e-01 -4.898855110854390960e-01 2.527002214283066150e-01
6.480000000000000204e-01 -3.717302565094666167e-01 -1.477044900990019671e-01 -4.598282706092705063e-01 2.424733410391481103e-01
6.490000000000000213e-01 -3.632745394430602626e-01 -1.674264285960627152e-01 -4.238083603934450494e-01 2.279666119612373532e-01
6.500000000000000222e-01 -3.516791026913670404e-01 -1.905828133127301094e-01 -3.806389332167199879e-01 2.083674695746778605e-01
6.510000000000000231e-01 -3.361514355103869534e-01 -2.167999363567853222e-01 -3.296433207007318233e-01 1.831471156908880682e-01
6.520000000000000240e-01 -3.161896997638785622e-01 -2.449981097135820185e-01 -2.712097581005578628e-01 1.524648506336234999e-01
6.530000000000000249e-01 -2.918415388777843011e-01 -2.735480144059662666e-01 -2.069178409160239429e-01 1.173329975714636486e-01
6.540000000000000258e-01 -2.636595076005299743e-01 -3.008050266399251438e-01 -1.389217950715636585e-01 7.924826314065414046e-02
6.550000000000000266e-01 -2.323716451494016733e-01 -3.255816618462418766e-01 -6.908858713629831283e-02 3.957398026529601598e-02
6.560000000000000275e-01 -1.985976977011105760e-01 -3.472160054891166858e-01 1.381369158762912885e-03 -7.937590645340497630e-04
6.570000000000000284e-01 -1.628237156942912156e-01 -3.653606952143383380e-01 7.173214261518764956e-02 -4.134904521899679386e-02
6.580000000000000293e-01 -1.255990250353366255e-01 -3.797695155093058772e-01 1.411330333188796360e-01 -8.168561952342245913e-02
6.590000000000000302e-01 -8.781688925774827625e-02 -3.902411997228026896e-01 2.081743971260244241e-01 -1.211888658082286296e-01
6.600000000000000311e-01 -5.086325026970071189e-02 -3.967529833183385257e-01 2.707147339454762380e-01 -1.588715000790930920e-01
6.610000000000000320e-01 -1.637051930779285722e-02 -3.996648672295242122e-01 3.264077574703145856e-01 -1.935021815440899073e-01
6.620000000000000329e-01 1.440284247839562076e-02 -3.997406135590209630e-01 3.737194789243448723e-01 -2.239806784965343023e-01
6.630000000000000338e-01 4.105902779378620138e-02 -3.978871149416993713e-01 4.125753431611548505e-01 -2.496453279319163776e-01
6.640000000000000346e-01 6.400342933614204532e-02 -3.948462498659617292e-01 4.441201303738064876e-01 -2.703019059869928298e-01
6.650000000000000355e-01 8.403356293364974694e-02 -3.910733438891946800e-01 4.700069855536690433e-01 -2.860756437668204311e-01
6.660000000000000364e-01 1.019661259547101767e-01 -3.867853528221928405e-01 4.918168625649534387e-01 -2.972509842006921255e-01
6.670000000000000373e-01 1.184535167821590962e-01 -3.820585876039678253e-01 5.107951883326765641e-01 -3.041611372930245749e-01
6.680000000000000382e-01 1.339434374782531856e-01 -3.769073567290897042e-01 5.278099871349005712e-01 -3.071281258536510128e-01
6.690000000000000391e-01 1.487028844474545530e-01 -3.713319972167857808e-01 5.434040604330792057e-01 -3.064399200766221854e-01
6.700000000000000400e-01 1.628588987519318521e-01 -3.653450137846526169e-01 5.578673600834126445e-01 -3.023504467448193678e-01
6.710000000000000409e-01 1.764367461347794430e-01 -3.589847832615908896e-01 5.713007871156350337e-01 -2.950912065870203160e-01
6.720000000000000417e-01 1.893903075458259200e-01 -3.523227375684082618e-01 5.836649182739446218e-01 -2.848873511960408611e-01
6.730000000000000426e-01 2.016245941422298016e-01 -3.454671084734133313e-01 5.948151993451031849e-01 -2.719746055891180125e-01
6.740000000000000435e-01 2.130115834077871417e-01 -3.385647136576807603e-01 6.045270520986436580e-01 -2.566157186926482092e-01
6.750000000000000444e-01 2.234006048044099302e-01 -3.318014011016587883e-01 6.125142857246379524e-01 -2.391162171685672633e-01
6.760000000000000453e-01 2.326242858388666568e-01 -3.254012010395125887e-01 6.184437824884277957e-01 -2.198392950076524799e-01
6.770000000000000462e-01 2.405008946390346791e-01 -3.196237157624946534e-01 6.219489873461164775e-01 -1.992187633305886885e-01
6.780000000000000471e-01 2.468338072361206947e-01 -3.147587514356378069e-01 6.226439951057862743e-01 -1.777671360229902964e-01
6.790000000000000480e-01 2.514087034661273701e-01 -3.111168009309057680e-01 6.201383376871444364e-01 -1.560733978231470254e-01
6.800000000000000488e-01 2.539888097554813817e-01 -3.090140523002051220e-01 6.140491796034128757e-01 -1.347827977418717960e-01
6.810000000000000497e-01 2.543079299532374216e-01 -3.087514805841411469e-01 6.040025074752085610e-01 -1.145513197919056092e-01
6.820000000000000506e-01 2.520602779497534973e-01 -3.105891438538910809e-01 5.896102232953986944e-01 -9.597312768279553374e-02
6.830000000000000515e-01 2.468861298047470842e-01 -3.147177130541489176e-01 5.704112672183834221e-01 -7.949125735350340283e-02
6.840000000000000524e-01 2.383550579055265795e-01 -3.212271258328802670e-01 5.457792787022324177e-01 -6.531630451510500590e-02
6.850000000000000533e-01 2.259569660738146024e-01 -3.300658259843284870e-01 5.148320518298366011e-01 -5.338697816713272593e-02
6.860000000000000542e-01 2.091280295864188232e-01 -3.409772239333617727e-01 4.764287458663855057e-01 -4.340315403442590592e-02
6.870000000000000551e-01 1.873601294737729794e-01 -3.534065391069767248e-01 4.293904224377835255e-01 -3.493937080268316731e-02
6.880000000000000560e-01 1.604350180283547200e-01 -3.664158907447130353e-01 3.730394954184841350e-01 -2.759538340539929857e-02
6.890000000000000568e-01 1.287116504852135745e-01 -3.787259048829010877e-01 3.078620567690862897e-01 -2.108763521881246161e-02
6.900000000000000577e-01 9.320668481342503364e-02 -3.889890922713525878e-01 2.356889940697633745e-01 -1.522607704782730220e-02
6.910000000000000586e-01 5.527775776357617826e-02 -3.961620495411333764e-01 1.590196656353357885e-01 -9.849201513621674842e-03
6.920000000000000595e-01 1.614678046919584831e-02 -3.996739689803172624e-01 8.004379401925093562e-02 -4.810484141083093412e-03
6.930000000000000604e-01 -2.333467870651144416e-02 -3.993187858962609638e-01 1.851337757353271884e-04 -1.086158120311431219e-05
6.940000000000000613e-01 -6.258843601643883370e-02 -3.950730156275117366e-01 -7.968789002913602426e-02 4.561328082419768837e-03
6.950000000000000622e-01 -1.010434585827574144e-01 -3.870274143747889362e-01 -1.587158879275858692e-01 8.793114265990109590e-03
6.960000000000000631e-01 -1.378788101353303208e-01 -3.754855972146808885e-01 -2.355011788744999224e-01 1.241886669589803427e-02
6.970000000000000639e-01 -1.719465017994110667e-01 -3.611570302776136443e-01 -3.078922300613093910e-01 1.503276087486049573e-02
6.980000000000000648e-01 -2.020134183781586990e-01 -3.452398858694791794e-01 -3.734308447972665146e-01 1.616856162428065291e-02
6.990000000000000657e-01 -2.272117716002256815e-01 -3.292032971376303019e-01 -4.303238032092501220e-01 1.539139611177925415e-02
7.000000000000000666e-01 -2.473099024723642847e-01 -3.143848153761719111e-01 -4.781204963694634102e-01 1.230535855758507768e-02
7.010000000000000675e-01 -2.626038783616934102e-01 -3.017270340380473481e-01 -5.175306357846971572e-01 6.513697128022022387e-03
7.020000000000000684e-01 -2.736320794928383537e-01 -2.917627204980530187e-01 -5.497460058138703420e-01 -2.347621217480277966e-03
7.030000000000000693e-01 -2.809561973815443703e-01 -2.847167279119768302e-01 -5.758801551778047756e-01 -1.449485774268494120e-02
7.039999999999999591e-01 -2.850659382068370107e-01 -2.806018725423188864e-01 -5.967407034089701190e-01 -2.988521825665879650e-02
7.049999999999999600e-01 -2.863628386762381295e-01 -2.792782208216151307e-01 -6.128451118621781601e-01 -4.817364428678921895e-02
7.059999999999999609e-01 -2.851756274710547379e-01 -2.804903946599423548e-01 -6.245365756262611923e-01 -6.874964074799627678e-02
7.069999999999999618e-01 -2.817812176722480633e-01 -2.839002384062844775e-01 -6.321005807237691787e-01 -9.082941235745706221e-02
7.079999999999999627e-01 -2.764218413076715009e-01 -2.891210224941736517e-01 -6.358373783280741876e-01 -1.135634201286380152e-01
7.089999999999999636e-01 -2.693169486536343693e-01 -2.957505387448950418e-01 -6.360864822979990230e-01 -1.361256372091530498e-01
7.099999999999999645e-01 -2.606709082423785406e-01 -3.033985458041839056e-01 -6.332190372805432954e-01 -1.577692508455011688e-01
7.109999999999999654e-01 -2.506772839773005468e-01 -3.117064312743063059e-01 -6.276157084876564651e-01 -1.778504484881389125e-01
7.119999999999999662e-01 -2.395196161569472793e-01 -3.203597251154218228e-01 -6.196410783091524932e-01 -1.958299133783535928e-01
7.129999999999999671e-01 -2.273680351213704653e-01 -3.290953913458030122e-01 -6.096183142911265618e-01 -2.112619322832619273e-01
7.139999999999999680e-01 -2.143707480997841808e-01 -3.377057629936731087e-01 -5.978031992633545677e-01 -2.237779112861285613e-01
7.149999999999999689e-01 -2.006392741523692624e-01 -3.460402890815033605e-01 -5.843543191382543078e-01 -2.330678842585546251e-01
7.159999999999999698e-01 -1.862261025979251305e-01 -3.540054218669356767e-01 -5.692952005767960566e-01 -2.388617456460759292e-01
7.169999999999999707e-01 -1.710932470238743508e-01 -3.615620290113821245e-01 -5.524638441177059933e-01 -2.409118418076552082e-01
7.179999999999999716e-01 -1.550705068394250263e-01 -3.687182364740912432e-01 -5.334460425189968547e-01 -2.389802158355865680e-01
7.189999999999999725e-01 -1.378050311416145202e-01 -3.755126807340314898e-01 -5.114942215918785173e-01 -2.328368630891817503e-01
7.199999999999999734e-01 -1.187137368970075102e-01 -3.819778117534421424e-01 -4.854508136647034400e-01 -2.222783548855957747e-01
7.209999999999999742e-01 -9.697524537005301759e-02 -3.880667491365603072e-01 -4.537362130660126391e-01 -2.071755886874038499e-01
7.219999999999999751e-01 -7.163990145565629630e-02 -3.935323678167068628e-01 -4.145275117003762166e-01 -1.875515756523279121e-01
7.229999999999999760e-01 -4.195242388731958150e-02 -3.977939091162390750e-01 -3.662818535147925880e-01 -1.636776536414898953e-01
7.239999999999999769e-01 -7.846543456482602680e-03 -3.999230322896963896e-01 -3.085587401520391571e-01 -1.361576540488572684e-01
7.249999999999999778e-01 2.975052684121549246e-02 -3.988920983833474376e-01 -2.425855324338696550e-01 -1.059192825479574052e-01
7.259999999999999787e-01 6.922128631317085723e-02 -3.939649902226720068e-01 -1.708486856404998755e-01 -7.401748114319228744e-02
7.269999999999999796e-01 1.089678592920590439e-01 -3.848714144247478708e-01 -9.592941341450947346e-02 -4.133523345189876741e-02
7.279999999999999805e-01 1.478700720813592162e-01 -3.716644209265310139e-01 -1.965319793353642597e-02 -8.434529530577217216e-03
7.289999999999999813e-01 1.852438183184991483e-01 -3.545204194045568635e-01 5.691887329624839564e-02 2.433668886323892000e-02
7.299999999999999822e-01 2.205390001425023283e-01 -3.337102776603462218e-01 1.329515190461554308e-01 5.658247548169853536e-02
7.309999999999999831e-01 2.530591629837053436e-01 -3.097758222166256403e-01 2.071885249548968133e-01 8.758532908887128876e-02
7.319999999999999840e-01 2.819023244971933795e-01 -2.837799842185475541e-01 2.775845635068329154e-01 1.161967112776152167e-01
7.329999999999999849e-01 3.062373670641064249e-01 -2.573298952971531106e-01 3.416214313540272829e-01 1.411019909699060548e-01
7.339999999999999858e-01 3.257471152133586956e-01 -2.321396496296460887e-01 3.972923698349575816e-01 1.614099362437614593e-01
7.349999999999999867e-01 3.408030425055264545e-01 -2.094117623701599595e-01 4.439282984603535320e-01 1.770661562542439893e-01
7.359999999999999876e-01 3.522191129225953898e-01 -1.895829541177687927e-01 4.821530569439625991e-01 1.887253463344578941e-01
7.369999999999999885e-01 3.608860079088694328e-01 -1.725146060355454425e-01 5.132611875744388374e-01 1.973256359905021518e-01
7.379999999999999893e-01 3.675555006820707127e-01 -1.578066979514885781e-01 5.386519912552345524e-01 2.037537961757698579e-01
7.389999999999999902e-01 3.727883615828651576e-01 -1.450132320457792057e-01 5.595496601300482542e-01 2.087101307180760923e-01
7.399999999999999911e-01 3.769802069675145528e-01 -1.337382651103637132e-01 5.769311872017843790e-01 2.127001933542742307e-01
7.409999999999999920e-01 3.804048300079567735e-01 -1.236614948422408572e-01 5.915460756764208128e-01 2.160727754007967794e-01
7.419999999999999929e-01 3.832517864806462282e-01 -1.145341353457263872e-01 6.039615324783500494e-01 2.190632387770761191e-01
7.429999999999999938e-01 3.856537077612201547e-01 -1.061659912119856247e-01 6.146066606064559679e-01 2.218287425619688280e-01
7.439999999999999947e-01 3.877048552145617721e-01 -9.841211939113851670e-02 6.238081890981241884e-01 2.244736432696933792e-01
7.449999999999999956e-01 3.894734251119805202e-01 -9.116167578287770468e-02 6.318173522074135295e-01 2.270668914450873488e-01
7.459999999999999964e-01 3.910096788102315757e-01 -8.432930141249563027e-02 6.388295309893938789e-01 2.296536931364101530e-01
7.469999999999999973e-01 3.923513492790088875e-01 -7.784869118322547410e-02 6.449984709148171014e-01 2.322632755790088877e-01
7.479999999999999982e-01 3.935272780173562079e-01 -7.166785511127334030e-02 6.504465774405256973e-01 2.349140647468745402e-01
7.489999999999999991e-01 3.945598957454001243e-01 -6.574563612422520964e-02 6.552724130930303037e-01 2.376171554278398712e-01
7.500000000000000000e-01 3.954669396127112879e-01 -6.004914381867702128e-02 6.595562020726736252e-01 2.403786535858793150e-01
7.510000000000000009e-01 3.962626596649084787e-01 -5.455185198774575167e-02 6.633639109281590507e-01 2.432012698659232752e-01
7.520000000000000018e-01 3.969586788230071717e-01 -4.923217755790070677e-02 6.667503045428602171e-01 2.460854119816300312e-01
