time x1 y1 x2 y2
3.220000000000000195e+00 3.885583766310483078e-01 9.498625137273530861e-02 4.438181303465532634e-01 4.911508126592059598e-01
3.229999999999999982e+00 3.858048127771909197e-01 1.056155596394615231e-01 4.450114479705086779e-01 5.012095109949965543e-01
3.240000000000000213e+00 3.824557768117652912e-01 1.171647506006358724e-01 4.456902979411602184e-01 5.121348701508825485e-01
3.250000000000000000e+00 3.784169307707917485e-01 1.296172307450433603e-01 4.457962004353283048e-01 5.239014353734734453e-01
3.260000000000000231e+00 3.735840773830060857e-01 1.429508206548257554e-01 4.452656871948903472e-01 5.364755934643361535e-01
3.270000000000000018e+00 3.678426523771586298e-01 1.571361928141854492e-01 4.440303767167479987e-01 5.498134529909810553e-01
3.280000000000000249e+00 3.610672914453130766e-01 1.721348629660631735e-01 4.420171337249076959e-01 5.638581365086352548e-01
3.290000000000000036e+00 3.531216091758802578e-01 1.878965915950496501e-01 4.391483525153244694e-01 5.785363225882109717e-01
3.300000000000000266e+00 3.438584306414056435e-01 2.043560120887801534e-01 4.353424155392350281e-01 5.937538555692156717e-01
3.310000000000000053e+00 3.331208836779306903e-01 2.214282657151849798e-01 4.305143885923143343e-01 6.093902550910669236e-01
3.320000000000000284e+00 3.207450199487501541e-01 2.390034145740932425e-01 4.245770160566463280e-01 6.252920587046835177e-01
3.330000000000000071e+00 3.065650089161743308e-01 2.569394779091487835e-01 4.174420648845800219e-01 6.412652231563011895e-01
3.339999999999999858e+00 2.904224197595580703e-01 2.750542093860827708e-01 4.090220318517859277e-01 6.570674709511403755e-01
3.350000000000000089e+00 2.721815082484917991e-01 2.931164044668537749e-01 3.992322141470209251e-01 6.724027318379910412e-01
3.359999999999999876e+00 2.517522668060413471e-01 3.108388588288468757e-01 3.879933139682041343e-01 6.869217979103177107e-01
3.370000000000000107e+00 2.291212719968539757e-01 3.278771762696264247e-01 3.752354839938672471e-01 7.002353869384552176e-01
3.379999999999999893e+00 2.043858468628503011e-01 3.438406980014953596e-01 3.609063656554013511e-01 7.119457471340910892e-01
3.390000000000000124e+00 1.777799974372196168e-01 3.583214653230004654e-01 3.449872316949842421e-01 7.216969471759580035e-01
3.399999999999999911e+00 1.496756305346969851e-01 3.709409732343420529e-01 3.275188758368317021e-01 7.292310513838837771e-01
3.410000000000000142e+00 1.205480874045937317e-01 3.814028822952108544e-01 3.086289688433114797e-01 7.344263688187493422e-01
3.419999999999999929e+00 9.091310425703906517e-02 3.895315230816997487e-01 2.885426490778292830e-01 7.372994960377028395e-01
3.430000000000000160e+00 6.125949927684237045e-02 3.952812590401302284e-01 2.675637798251014887e-01 7.379743342947452378e-01
3.439999999999999947e+00 3.200172529187327725e-02 3.987178069491548182e-01 2.460342433429073272e-01 7.366380360221327361e-01
3.450000000000000178e+00 3.460911340803827542e-03 3.999850273356380104e-01 2.242912133171212075e-01 7.335026096743334501e-01
3.459999999999999964e+00 -2.413179982006371724e-02 3.992714067366261999e-01 2.026373307826989933e-01 7.287797699167846144e-01
3.470000000000000195e+00 -5.062067640065179286e-02 3.967840056261599524e-01 1.813269103812289729e-01 7.226679067106749343e-01
3.479999999999999982e+00 -7.590817840134325700e-02 3.927313947875696321e-01 1.605640293895487791e-01 7.153471026235354024e-01
3.490000000000000213e+00 -9.993952640167194645e-02 3.873139438009036706e-01 1.405070300258901284e-01 7.069785391225114068e-01
